ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",3.3021430174509683,0.011507431666056315,0.47932116349492465,0.531633578815633,-782.3120096852459,-747.6926312182832,-633.4038374778693,-600.277967595916,-0.1309380191423513,-0.12441035939330962,0.0032313619894810074,0.0006402821912103381,-0.13086417496812233,-0.1239509961939604,0.5134367864552271,0.5485748448088573
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",5.937769889831543,0.042063633600870766,0.48510030614427957,0.9999981804199058,-772.9293564317386,-1.441737411440534,-540.3784420867552,-0.9290111770503211,-0.1100694078152772,-0.00020858485395892665,0.022199859603808752,-1.6371744250817265e-05,-0.11177497822220066,-0.00019201281391827718,0.5770736502184968,0.9999981894600576
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.04410966237386,0.04486457506815592,0.48510030614427957,0.9999981804199058,-772.9293564317386,-1.441737411440534,-540.3784420867552,-0.9290111770503211,-0.1100694078152772,-0.00020858485395892665,0.022199859603808752,-1.6371744250817265e-05,-0.11177497822220066,-0.00019201281391827718,0.5770736502184968,0.9999981894600576
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.034965594609578,0.040536721547444664,0.48510030614427957,0.9999981804199058,-772.9293564317386,-1.441737411440534,-540.3784420867552,-0.9290111770503211,-0.1100694078152772,-0.00020858485395892665,0.022199859603808752,-1.6371744250817265e-05,-0.11177497822220066,-0.00019201281391827718,0.5770736502184968,0.9999981894600576
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.895080963770549,0.04585115114847819,0.5184125428396915,0.9999977325366095,-755.4235592187924,-1.5285270514810658,-582.6070557168781,-0.7626866490465637,-0.11833192286128202,-0.00017218783254939105,0.03255994324072754,1.1608380861495299e-05,-0.11999878769197614,-0.00015726179759139962,0.6638815482553787,0.9999977397737233
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.514085213343303,0.04085413614908854,0.5184125428396915,0.9999977325366095,-755.4235592187924,-1.5285270514810658,-582.6070557168781,-0.7626866490465637,-0.11833192286128202,-0.00017218783254939105,0.03255994324072754,1.1608380861495299e-05,-0.11999878769197614,-0.00015726179759139962,0.6638815482553787,0.9999977397737233
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",6.686932325363159,0.04368289311726888,0.5184125428396915,0.9999977325366095,-755.4235592187924,-1.5285270514810658,-582.6070557168781,-0.7626866490465637,-0.11833192286128202,-0.00017218783254939105,0.03255994324072754,1.1608380861495299e-05,-0.11999878769197614,-0.00015726179759139962,0.6638815482553787,0.9999977397737233
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.451901833216349,0.012336015701293945,0.5404460842441475,0.9999944618074418,-730.5752278858696,-2.556688450395187,-530.8119150753769,-1.7553601838243968,-0.1066550108277202,-0.00038642153538492917,0.009727452835697281,1.6706038273287506e-07,-0.10945516955011787,-0.00036183853247368766,0.6967535066142875,0.9999944841481131
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.4568010171254477,0.012666781743367514,0.5404460842441475,0.9999944618074418,-730.5752278858696,-2.556688450395187,-530.8119150753769,-1.7553601838243968,-0.1066550108277202,-0.00038642153538492917,0.009727452835697281,1.6706038273287506e-07,-0.10945516955011787,-0.00036183853247368766,0.6967535066142875,0.9999944841481131
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",3.7002693017323813,0.012172778447469076,0.5404460842441475,0.9999944618074418,-730.5752278858696,-2.556688450395187,-530.8119150753769,-1.7553601838243968,-0.1066550108277202,-0.00038642153538492917,0.009727452835697281,1.6706038273287506e-07,-0.10945516955011787,-0.00036183853247368766,0.6967535066142875,0.9999944841481131
