GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.3412790298461914,0.011306667327880859,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.419598913192749,0.01180129051208496,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.322866153717041,0.01210322380065918,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.32247042655944824,0.011203765869140625,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.32598538398742677,0.011002540588378906,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.1))",0.347992992401123,0.011505651473999023,0.6440253655330004,-713.7148215633257,-506.2329682905853,-0.0986433226279145,0.004884328032474771,-0.10109941569418512,0.6682046388955841
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.3277727603912354,0.011199617385864257,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.3980926513671875,0.011201906204223632,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.4165946006774902,0.01160116195678711,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.37388086318969727,0.01120009422302246,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.35938467979431155,0.01150341033935547,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.4159963607788086,0.011399936676025391,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.1))",0.48048672676086424,0.015909671783447266,0.6441140721891754,-713.5742193729363,-506.91204359031707,-0.09870926037769154,0.004128827216279734,-0.1012528407530218,0.6688543530009277
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 4))",0.26565966606140134,0.011303138732910157,0.6441267848585974,-715.4360069575137,-513.6063368686694,-0.09979162642678767,0.005682002880981393,-0.10258622646277833,0.6674588670776122
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 2))",0.1946399211883545,0.012199306488037109,0.6442159158857859,-714.5649927285338,-507.39872994184554,-0.09869073556423383,0.0050770019988674205,-0.10135735467979168,0.6681677768718524
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3421820640563965,0.011601495742797851,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.39349117279052737,0.011199474334716797,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3598797798156738,0.011400461196899414,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.32947354316711425,0.011802196502685547,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.42890729904174807,0.010601329803466796,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.5074131488800049,0.011201286315917968,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3340733528137207,0.011606168746948243,0.6442387915117269,-713.6783565122721,-511.24600954991564,-0.09937343452289593,0.004402450916581005,-0.10208622724867704,0.6709246280559207
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.9277254581451416,0.010458707809448242,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.32857298851013184,0.011401605606079102,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.35998239517211916,0.011198806762695312,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.3367732524871826,0.010806083679199219,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.33319821357727053,0.012001466751098634,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.3292738437652588,0.010600090026855469,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 1))",0.40070352554321287,0.013706016540527343,0.6443101294524839,-714.2591139703694,-512.2647075293529,-0.09981607222709621,0.005647110435648811,-0.10230988480673697,0.6716263327070588
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.42620162963867186,0.010705280303955077,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.35868144035339355,0.011904048919677734,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.3914974212646484,0.011103248596191407,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.34657111167907717,0.011200046539306641,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.3333876609802246,0.01150341033935547,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.34138641357421873,0.011199235916137695,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",0.33757638931274414,0.010802173614501953,0.6443219335395011,-715.502693136785,-509.73300480423603,-0.0991066349263002,0.0038987042217684953,-0.10180613564044258,0.6677667020128731
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.35258307456970217,0.010705232620239258,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.3334794521331787,0.010905647277832031,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.4046946048736572,0.010704326629638671,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.33037805557250977,0.011504173278808594,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.38178720474243166,0.011405134201049804,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.3316697120666504,0.01130218505859375,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",0.3133662223815918,0.01140594482421875,0.6443228964244608,-715.5012358300819,-509.7320191934447,-0.09910645980783048,0.003898502459764788,-0.10180594410909649,0.6677682373656125
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.41332497596740725,0.010904741287231446,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.31906733512878416,0.01140594482421875,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.33658661842346194,0.011201000213623047,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.353973388671875,0.011801624298095703,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.34298148155212405,0.011502361297607422,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.33698787689208987,0.01170353889465332,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",0.31987686157226564,0.01090068817138672,0.6443231371691448,-715.5008714461844,-509.7317725912546,-0.09910641598965024,0.003898452061134451,-0.10180589618720685,0.6677686212401814
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.32086591720581054,0.011802291870117188,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3878771305084229,0.011103248596191407,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3430798530578613,0.011001014709472656,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3733981132507324,0.011003780364990234,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3376786708831787,0.011401081085205078,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.34158973693847655,0.011102581024169922,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.4123982429504395,0.011001110076904297,0.6443306091625627,-713.584612329491,-511.20875048754453,-0.09936533901442748,0.004403548389355284,-0.10207927060784003,0.6710294250478455
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.32497296333312986,0.012200021743774414,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.3467532157897949,0.011903715133666993,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.389586877822876,0.01170363426208496,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.35678834915161134,0.01100020408630371,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.34037208557128906,0.010800838470458984,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.3340778350830078,0.012007665634155274,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.5607531547546387,0.016106700897216795,0.6443309356425709,-713.5841332060899,-511.2084924560695,-0.09936528224615099,0.0044035373477008906,-0.10207921624224507,0.6710300109539413
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.3294684410095215,0.011001157760620116,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.40209527015686036,0.011105918884277343,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.3198721885681152,0.010703802108764648,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.41199483871459963,0.013602495193481445,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.334152889251709,0.01140751838684082,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.3336829662322998,0.01040043830871582,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.35758333206176757,0.011399793624877929,0.6446848624476196,-715.2012651644015,-510.7890484859548,-0.09928146217920215,0.0036158937222222874,-0.10202049281088613,0.6676575598768191
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.3387789726257324,0.010904216766357422,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.38568854331970215,0.01050424575805664,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.31257014274597167,0.011600303649902343,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.33496990203857424,0.011602401733398438,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.33887605667114257,0.00990309715270996,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.42369327545166013,0.010703277587890626,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.1))",0.32508087158203125,0.010904312133789062,0.6448002425339743,-713.3079372558511,-507.0797277569647,-0.09896681067593707,0.004260052536818722,-0.10126748649038315,0.6697832757444886
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.19904036521911622,0.011401605606079102,0.6449379935928008,-713.2994488056568,-506.5246132719325,-0.09861689557419825,0.003591923650135767,-0.10114160357384301,0.6700169196638802
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.323870325088501,0.010799455642700195,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.3954912185668945,0.011202096939086914,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.323071813583374,0.011400508880615234,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.4072116851806641,0.01159977912902832,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.33538084030151366,0.011202764511108399,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.4262082099914551,0.01159982681274414,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.3236804485321045,0.015201282501220704,0.645082139633953,-712.5706360456683,-510.79353020671425,-0.09934059134619763,0.004180536141848495,-0.10199497954769725,0.6718560056624758
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.4038847923278809,0.01080026626586914,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3397818088531494,0.011305093765258789,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.39459958076477053,0.011408662796020508,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.36867704391479494,0.012602090835571289,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.32256169319152833,0.011400175094604493,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3433703899383545,0.011400985717773437,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.32187185287475584,0.011806392669677734,0.645085478209165,-712.5657095455979,-510.79094277199164,-0.09934005387082358,0.004180359006211723,-0.10199443459963635,0.6718619534438136
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 5))",0.19974174499511718,0.010303783416748046,0.645326330462629,-714.6819089598752,-511.5616433822685,-0.0995768903114506,0.004638230743117009,-0.10219987595944677,0.6677314406734414
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.18924107551574706,0.011708307266235351,0.6454802143985146,-712.8874498867087,-505.00534301569934,-0.0978928855568118,0.0064678630039813265,-0.10090772918054554,0.6697567299720236
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.1928337574005127,0.021905040740966795,0.6454807073601845,-712.8858308290368,-505.0055560847686,-0.09789301958326672,0.006468288277674596,-0.10090778972542505,0.669758902984054
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 5))",0.2487492084503174,0.011301612854003907,0.6455610817810817,-714.2447964099443,-512.0636605190533,-0.099745465485546,0.004611921036303261,-0.10230498172859175,0.669479892052584
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 5))",0.21474957466125488,0.01200404167175293,0.6456699799453078,-714.3888354107061,-511.02905632826844,-0.0994872745982776,0.0051876851161635,-0.10209361278065868,0.668343001154174
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",0.19584503173828124,0.012302494049072266,0.6456735635573405,-714.3845664700409,-511.02691360652653,-0.09948690684257619,0.005187665102434773,-0.10209319568178239,0.6683463077068437
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.346373987197876,0.011402702331542969,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.3730809688568115,0.012001800537109374,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.3321835994720459,0.011600542068481445,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.33567204475402834,0.01080622673034668,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.3285682678222656,0.01120615005493164,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.4044022083282471,0.014601659774780274,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",0.34227662086486815,0.010705041885375976,0.6457115021584678,-713.4366245241492,-510.93170725940007,-0.09975794650835498,0.0029832085485302145,-0.10199982500522704,0.6704119105244251
