GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3138839403788249,0.011334101359049479,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.34172844886779785,0.011168082555135092,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.36007165908813477,0.011666218439737955,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.34972190856933594,0.011669238408406576,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.34639422098795575,0.011836926142374674,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.35789863268534344,0.016838947931925457,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.22220762570699057,0.010668516159057617,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.3382270336151123,0.010665337244669596,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.36356012026468915,0.012503623962402344,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0.5))",0.38474424680074054,0.011000474294026693,0.8434765181150414,-2225.8935498058177,-1600.3559628902585,-0.19119789241984667,0.015286664898674682,-0.16830821822355246,0.8598759555220759
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.31404534975687665,0.010837554931640625,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.3424036502838135,0.0106657346089681,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.2838912804921468,0.012837409973144531,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.31505727767944336,0.01100015640258789,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.31421756744384766,0.010332266489664713,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.35240570704142254,0.011507034301757812,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.354904572168986,0.011669476826985678,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0.5))",0.31221604347229004,0.011334737141927084,0.8434767126494895,-2225.8938658818424,-1600.354338732482,-0.19119756199310192,0.015286295541516315,-0.16830805762439724,0.8598762250083452
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.32538898785909015,0.010999600092569986,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.3287202517191569,0.012001832326253256,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.3225620587666829,0.010666211446126303,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.36473949750264484,0.012000242869059244,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.313057820002238,0.010668118794759115,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.3325522740681966,0.010837793350219727,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.31072266896565753,0.011333306630452475,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0))",0.23720884323120117,0.010835806528727213,0.8434821511113321,-2218.5799572521914,-1605.3166637958045,-0.19217621366426896,0.016084305262132146,-0.16877316574182988,0.8591598106553017
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.3187234401702881,0.011000553766886393,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.34905195236206055,0.010667641957600912,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.31705625851949054,0.011332829793294271,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.33222142855326336,0.01083532969156901,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.3719056447347005,0.01033329963684082,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.34656357765197754,0.010665655136108398,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.22721330324808756,0.010837793350219727,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 0))",0.3058810234069824,0.011999368667602539,0.8434824743367976,-2218.574723957044,-1605.3193662580045,-0.19217478025524912,0.016086488025683073,-0.16877342707364582,0.8591606513132518
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.3375712235768636,0.011332988739013672,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.3255614439646403,0.010998805363972982,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.3320573965708415,0.010999600092569986,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.31822800636291504,0.011002699534098307,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.3585647741953532,0.010836362838745117,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.31789183616638184,0.01133402188618978,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.23071066538492838,0.012333234151204428,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 0))",0.3195532162984212,0.010999520619710287,0.8434827609744927,-2218.5743407252044,-1605.3176482621896,-0.1921752455796267,0.016086308834760542,-0.16877325865173823,0.8591610374996255
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.38289904594421387,0.011334975560506185,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.34738898277282715,0.010502894719441732,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.35105570157368976,0.012333869934082031,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.3348963260650635,0.010998407999674479,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.35056304931640625,0.010332663853963217,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.3247245152791341,0.03150423367818197,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.24787569046020508,0.012008905410766602,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.37773601214090985,0.027332862218221027,0.8434830473616453,-2218.573959042635,-1605.3159293721749,-0.1921757107846693,0.01608612983405301,-0.16877309013343092,0.8591614235322967
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.33439064025878906,0.01100301742553711,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.33723123868306476,0.010667244593302408,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.3739027182261149,0.011333147684733072,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.3482266267140706,0.011333545049031576,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.3830684820810954,0.01099999745686849,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.26705336570739746,0.012335856755574545,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.373560110727946,0.010666211446126303,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.33739280700683594,0.011000474294026693,0.8436526597615703,-2217.1671631228,-1601.3422396828018,-0.19210034361262174,0.016735072510121397,-0.16834060715148944,0.8593796578746518
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3065507411956787,0.01199944814046224,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3332274754842122,0.012505372365315756,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3315531412760417,0.011001269022623697,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3155512015024821,0.01183621088663737,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.31455620129903156,0.011169672012329102,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3555804093678792,0.011333465576171875,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.2927255630493164,0.011838595072428385,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 1))",0.3313917318979899,0.011333306630452475,0.8436603790803859,-2220.906800560636,-1594.913029848839,-0.1904266005818338,0.016891604050125044,-0.16769039035470504,0.8603304461058398
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.2295376459757487,0.011670112609863281,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.34622708956400555,0.010999838511149088,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.313884973526001,0.010667244593302408,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.32721670468648273,0.010999759038289389,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.3512214819590251,0.010999282201131185,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.3550620873769124,0.011335452397664389,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.3188903331756592,0.010836919148763021,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 1))",0.3632335662841797,0.010666847229003906,0.8436604064697143,-2220.9067305247504,-1594.912910630924,-0.19042665065242312,0.016891589382665693,-0.16769037875869264,0.8603304815709376
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.3207208315531413,0.010335604349772135,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.23587886492411295,0.011000951131184896,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.3827377160390218,0.011336565017700195,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.3538970947265625,0.01100015640258789,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.3297206560770671,0.01333292325337728,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.3473953406016032,0.011503855387369791,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.32471855481465656,0.011668523152669271,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 1))",0.38073166211446124,0.010668754577636719,0.843660514568219,-2220.9064586292257,-1594.9124559956915,-0.19042685275747875,0.016891534032435387,-0.16769033460614235,0.8603306235069806
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.324217955271403,0.010839064915974935,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.31188488006591797,0.011341094970703125,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.3015502293904622,0.011002302169799805,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.29288721084594727,0.011668523152669271,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.3220549424489339,0.010999441146850586,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.3398898442586263,0.011675278345743815,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.23604273796081543,0.011170307795206705,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.32488536834716797,0.011838515599568685,0.8436606499882929,-2220.906117121674,-1594.9118854119934,-0.19042710518214337,0.016891464670045566,-0.16769027917761403,0.8603308011686502
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3620651563008626,0.011006911595662435,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3754085699717204,0.01133267084757487,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.36589757601420086,0.011503458023071289,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.37223196029663086,0.013332525889078775,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.37857524553934735,0.011333227157592773,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.2212076187133789,0.011665582656860352,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3694001833597819,0.01066899299621582,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3407239119211833,0.01150361696879069,0.8436609204356991,-2220.905436626173,-1594.9107461323208,-0.19042761029580899,0.016891326214964735,-0.16769016852146337,0.8603311561805586
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.33806800842285156,0.011332829793294271,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3088829517364502,0.011000235875447592,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.2843786875406901,0.012006998062133789,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3303991158803304,0.010837952295939127,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3138834635416667,0.012334982554117838,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3262307643890381,0.011335134506225586,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3218848705291748,0.01166844367980957,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3245522181193034,0.011335611343383789,0.8436611905876794,-2220.904757679719,-1594.9096074866154,-0.19042811529157477,0.016891187542552834,-0.16769005792185135,0.8603315109888577
