GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",1.8647897243499756,0.0460515022277832,0.9074511636798775,-1603.4200077668145,-1130.9284980094396,-0.14465713621803625,-0.009926783823284213,-0.12204419975418102,0.9163957084292013
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",1.6885627110799153,0.04634388287862142,0.9074511636798775,-1603.4200077668145,-1130.9284980094396,-0.14465713621803625,-0.009926783823284213,-0.12204419975418102,0.9163957084292013
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",1.128684361775716,0.0456695556640625,0.9074511636798775,-1603.4200077668145,-1130.9284980094396,-0.14465713621803625,-0.009926783823284213,-0.12204419975418102,0.9163957084292013
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",1.7191240787506104,0.04706263542175293,0.9074511636798775,-1603.4200077668145,-1130.9284980094396,-0.14465713621803625,-0.009926783823284213,-0.12204419975418102,0.9163957084292013
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.1))",1.648890495300293,0.05037387212117513,0.9074511636798775,-1603.4200077668145,-1130.9284980094396,-0.14465713621803625,-0.009926783823284213,-0.12204419975418102,0.9163957084292013
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.2062946955362956,0.04320391019185384,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.557695468266805,0.04671144485473633,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.5980103015899658,0.04335252443949381,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.5879210631052654,0.051275014877319336,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.7202515602111816,0.0503847599029541,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.3982741832733154,0.046618143717447914,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.3594155311584473,0.038718064626057945,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 5))",1.6310810248057048,0.04471294085184733,0.9074602541729869,-1602.8915573130196,-1139.8574139615002,-0.14597068106134267,-0.009926844206540603,-0.12301085962071284,0.9184769315184237
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.6472454865773518,0.0612021287282308,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.6175023714701335,0.049719810485839844,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.5886805057525635,0.047713279724121094,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.6250255107879639,0.04619733492533366,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.6107275485992432,0.0479278564453125,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.222585121790568,0.04906145731608073,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.618754545847575,0.04306745529174805,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",1.7042903105417888,0.042525927225748696,0.9075368411930791,-1602.0458512401738,-1138.517942370864,-0.14393319796773982,-0.0086218363050499,-0.12282662765298047,0.9163589246564786
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.6456634203592937,0.044052680333455406,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.7640732129414876,0.043538967768351235,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",2.197603146235148,0.04286034901936849,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.7137573560078938,0.04054427146911621,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.1766517162322998,0.04706422487894694,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.7688106695810955,0.04403996467590332,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",1.6454253991444905,0.04367399215698242,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 5))",3.022212187449137,0.0737930138905843,0.907600624316172,-1601.801923677134,-1138.967028164559,-0.1458397291229702,-0.009978607054405333,-0.1229082221402299,0.9186208851437508
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.7018362681070964,0.0462342898050944,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.3073723316192627,0.04805159568786621,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.639339844385783,0.042397658030192055,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.6819392840067546,0.04939087231953939,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.8765513896942139,0.04189936319986979,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",6.58508563041687,0.0985700289408366,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.81299622853597,0.04442024230957031,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 5))",1.677844762802124,0.04266858100891113,0.907601235717717,-1601.7967385349075,-1138.9638105312322,-0.14583933706948857,-0.009978653811166359,-0.1229078835770353,0.918621158177903
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",5.538349946339925,0.05619525909423828,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.7490139802296956,0.043381452560424805,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.6398326555887859,0.04587348302205404,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.3262444337209065,0.051227728525797524,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.6185046831766765,0.04719416300455729,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.0396677652994792,0.04386035601298014,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.744665304819743,0.04586315155029297,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 5))",1.6702361106872559,0.04359769821166992,0.9076013885623605,-1601.7954422541068,-1138.9630061193172,-0.1458392390927779,-0.009978665499864547,-0.12290779893556414,0.9186212263929309
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.9749225775400798,0.044051408767700195,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.7237829367319744,0.04370816548665365,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.7398770650227864,0.04752755165100098,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.732013463973999,0.04967641830444336,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",5.104655424753825,0.04692967732747396,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.6692891120910645,0.04653620719909668,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.6751608848571777,0.047939141591389976,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 2))",1.2290441195170085,0.0456704298655192,0.9076320334337517,-1600.9131600196024,-1139.9151229044141,-0.14492402907478866,-0.009077012800509165,-0.12300473568570362,0.9164633248442146
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.747745196024577,0.045868873596191406,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.6789822578430176,0.044386068979899086,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.1274417241414387,0.04973109563191732,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.8354415098826091,0.0433347225189209,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.375184694925944,0.0449678103129069,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.4488656520843506,0.04419024785359701,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.8473985195159912,0.04309654235839844,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 2))",1.6508764425913494,0.043860435485839844,0.9076330801306082,-1600.9040949579276,-1139.9107080769295,-0.14492360840269802,-0.009077254309086305,-0.1230042804173903,0.9164635536754823
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.6691341400146484,0.045202016830444336,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",0.9800074100494385,0.043229103088378906,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.7041151523590088,0.046380837758382164,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.7424341837565105,0.04520400365193685,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.6614882946014404,0.04527091979980469,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.6582026481628418,0.04104733467102051,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",1.6097064812978108,0.07397007942199707,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 2))",3.720019737879435,0.06571404139200847,0.9076336034437036,-1600.8995626684766,-1139.9085001196324,-0.14492339801918333,-0.009077375079284624,-0.12300405272875033,0.9164636681257661
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.729580322901408,0.047710259755452476,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.987442970275879,0.053899923960367836,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.810298204421997,0.042701005935668945,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.7160497506459553,0.044736385345458984,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.5558312733968098,0.05655797322591146,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.0383884906768799,0.04301079114278158,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.397612492243449,0.06072092056274414,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 2))",1.7070292631785076,0.05019529660542806,0.9076340219950652,-1600.8959376578325,-1139.906735906081,-0.14492323002789784,-0.009077471587219516,-0.12300387080215991,0.9164637595471069
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.744957447052002,0.0469063917795817,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.7543577353159587,0.04432209332784017,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.4403180281321208,0.04672368367513021,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.5776291688283284,0.04666717847188314,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",0.9626398881276449,0.0475621223449707,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.6533698240915935,0.04399689038594564,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.5537135601043701,0.05723905563354492,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 2))",1.695562442143758,0.041529337565104164,0.9076341266459232,-1600.8950313301073,-1139.9062943648537,-0.14492318797966341,-0.009077495728770103,-0.12300382526892806,0.9164637824437721
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.8502945105234783,0.04322481155395508,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.6755630175272624,0.047398885091145836,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 4), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.1953824361165364,0.04635810852050781,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.8163435459136963,0.04671462376912435,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.611107349395752,0.044753074645996094,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",2.045452912648519,0.054878950119018555,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.5395999749501545,0.0469054381052653,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 3))",1.6312669118245442,0.04833443959554037,0.9077744539317192,-1600.8602697396582,-1126.7236079628572,-0.14270717412329045,-0.009067801912027943,-0.12160776581281003,0.9183369073152918
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.7146837711334229,0.04772313435872396,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.6865647633870442,0.04775389035542806,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.9103614489237468,0.04258084297180176,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.7171741326649983,0.04359889030456543,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",3.9331632455190024,0.04272309939066569,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.7272981802622478,0.04763873418172201,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.7179053624471028,0.04338773091634115,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 3))",1.2567919890085857,0.04539569218953451,0.9077756748484852,-1600.8498241514071,-1126.7186873703336,-0.14270633743648464,-0.009067792535663742,-0.12160724690289171,0.9183373098084391
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",1.4038124879201253,0.04287060101826986,0.9077768954943805,-1600.839380873428,-1126.7137664695213,-0.1427055005868241,-0.009067783283595967,-0.12160672796351896,0.9183377121031325
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",1.5725358327229817,0.04432249069213867,0.9077768954943805,-1600.839380873428,-1126.7137664695213,-0.1427055005868241,-0.009067783283595967,-0.12160672796351896,0.9183377121031325
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",1.502953290939331,0.04300340016682943,0.9077768954943805,-1600.839380873428,-1126.7137664695213,-0.1427055005868241,-0.009067783283595967,-0.12160672796351896,0.9183377121031325
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 3))",1.6734086672465007,0.04639577865600586,0.9077768954943805,-1600.839380873428,-1126.7137664695213,-0.1427055005868241,-0.009067783283595967,-0.12160672796351896,0.9183377121031325
