ANN,fit_time,score_time,test_R2,train_R2,test_RMSE,train_RMSE,test_MAE,train_MAE,test_MAPE,train_MAPE,test_Bias%,train_Bias%,test_WAPE%,train_WAPE%,test_Pearson-R,train_Pearson-R
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",10.621239105860392,0.051674842834472656,0.822406310627286,0.9999987034705137,-2226.144839579234,-5.925099001032538,-1413.8595962774928,-3.6394421109866197,-0.1491210438236156,-0.0007954689247599607,-0.048690328560128275,-2.2585101771676188e-05,-0.1519766634534505,-0.00039043333955583113,0.8669456947894023,0.9999987084164527
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",11.023353894551596,0.047530571619669594,0.822406310627286,0.9999987034705137,-2226.144839579234,-5.925099001032538,-1413.8595962774928,-3.6394421109866197,-0.1491210438236156,-0.0007954689247599607,-0.048690328560128275,-2.2585101771676188e-05,-0.1519766634534505,-0.00039043333955583113,0.8669456947894023,0.9999987084164527
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (128, 64, 32, 16, 8)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",10.741721630096436,0.0429991881052653,0.822406310627286,0.9999987034705137,-2226.144839579234,-5.925099001032538,-1413.8595962774928,-3.6394421109866197,-0.1491210438236156,-0.0007954689247599607,-0.048690328560128275,-2.2585101771676188e-05,-0.1519766634534505,-0.00039043333955583113,0.8669456947894023,0.9999987084164527
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",10.536923249562582,0.043331543604532875,0.8310447172969923,0.9996780855648236,-2148.7705843006665,-94.60835079460234,-1407.8473729538248,-65.9897319614975,-0.1658878337881747,-0.010328751590449235,-0.03386045775585,1.0529760591806075e-05,-0.15216253971288732,-0.0070965224656812575,0.8611638385757665,0.9996785396186194
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",10.565674066543579,0.04471882184346517,0.8310447172969923,0.9996780855648236,-2148.7705843006665,-94.60835079460234,-1407.8473729538248,-65.9897319614975,-0.1658878337881747,-0.010328751590449235,-0.03386045775585,1.0529760591806075e-05,-0.15216253971288732,-0.0070965224656812575,0.8611638385757665,0.9996785396186194
"(('regressor activation', 'tanh'), ('regressor alpha', 0.01), ('regressor hidden_layer_sizes', (10, 10)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",10.560726801554361,0.044257164001464844,0.8310447172969923,0.9996780855648236,-2148.7705843006665,-94.60835079460234,-1407.8473729538248,-65.9897319614975,-0.1658878337881747,-0.010328751590449235,-0.03386045775585,1.0529760591806075e-05,-0.15216253971288732,-0.0070965224656812575,0.8611638385757665,0.9996785396186194
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.001), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",11.972827672958374,0.041198174158732094,0.8336910487620964,0.9999910496248324,-2120.9441359198404,-15.69897040226581,-1517.1639960520977,-10.255539036097467,-0.16945250066414205,-0.0016813045337899948,-0.051922894584010115,-3.7634003158436654e-06,-0.16166873293483305,-0.0011045308862258352,0.8823158264328792,0.9999910563825201
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",11.38024870554606,0.05725320180257162,0.8336910487620964,0.9999910496248324,-2120.9441359198404,-15.69897040226581,-1517.1639960520977,-10.255539036097467,-0.16945250066414205,-0.0016813045337899948,-0.051922894584010115,-3.7634003158436654e-06,-0.16166873293483305,-0.0011045308862258352,0.8823158264328792,0.9999910563825201
"(('regressor activation', 'logistic'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (20, 20)), ('regressor learning_rate_init', 0.01), ('regressor solver', 'lbfgs'), ('regressor tol', 1e-05))",12.215888102849325,0.04058059056599935,0.8336910487620964,0.9999910496248324,-2120.9441359198404,-15.69897040226581,-1517.1639960520977,-10.255539036097467,-0.16945250066414205,-0.0016813045337899948,-0.051922894584010115,-3.7634003158436654e-06,-0.16166873293483305,-0.0011045308862258352,0.8823158264328792,0.9999910563825201
"(('regressor activation', 'tanh'), ('regressor alpha', 0.0001), ('regressor hidden_layer_sizes', (50, 50)), ('regressor learning_rate_init', 0.1), ('regressor solver', 'sgd'), ('regressor tol', 1e-05))",2.053312619527181,0.04155047734578451,0.8348034645610749,0.9936604877107595,-2133.8848205791032,-422.21893800348613,-1333.760185093521,-313.0788010868534,-0.15388502885586228,-0.04542562969741933,-0.04464000237516672,3.357433458931533e-05,-0.14299627794449543,-0.03362485147850047,0.8744023533163104,0.993662944914374
